Address,Price,Space,Rooms,Market,Year,Evelevator,Balcony,Level,Parking place
"Warszawa, Białołęka, ul. Leona Berensona",36848850,37.41,2,pierwotny,2023,nie,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Leona Berensona",395372,40.76,2,pierwotny,2023,nie,ogródek,parter/2,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Augustówka",369000,30,1,wtórny,2002,nie,,2/2,garaż/miejsce parkingowe
"Warszawa, Wola",299000,21.3,1,wtórny,1954,nie,,2/3,
"Warszawa, Mokotów, ul. Jana III Sobieskiego",2599000,198,7,wtórny,2004,tak,"balkon, taras",5/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Konstancińska",430000,38,2,wtórny,2022-07-20,tak,balkon,7/10,
"Warszawa, Mokotów, Zygmunta Modzelewskiego",720000,53,3,wtórny,2022-07-07,tak,balkon,6/10,
"Warszawa, Bemowo, Narwik",615000,56.1,2,wtórny,2008,"system alarmowy, monitoring / ochrona",balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Wola, Nakielska",989000,55.32,3,wtórny,2022-07-31,tak,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Bemowo, gen. Tadeusza Pełczyńskiego",575000,46.5,2,wtórny,2018,"system alarmowy, monitoring / ochrona",balkon,1/8,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Saska Kępa, Lizbońska",555000,47,3,wtórny,2022-06-27,tak,balkon,6/10,
"Warszawa, Wilanów, Goplańska",599000,50,3,wtórny,2022-07-01,plastikowe,ogródek,parter/7,
"Warszawa, Śródmieście, ul. Emilii Plater",639000,36.4,1,wtórny,1958,nie,,2/4,
"Warszawa, Mokotów, Dolny Mokotów",575000,30,2,wtórny,1936,nie,"balkon, ogródek",1/3,garaż/miejsce parkingowe
"Warszawa, Włochy, Stare Włochy, Budki Szczęśliwickiej 17",888000,74.03,4,pierwotny,2022,tak,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Artura Malawskiego",464000,38.8,2,wtórny,1968,nie,balkon,8/10,
"Warszawa, Wawer, Starego Doktora",285000,29,1,wtórny,1968,oddzielna kuchnia,,4/4,
"Warszawa, Wola, Grabowska",560000,29,2,wtórny,2022-07-01,"lodówka, piekarnik, kuchenka, pralka",balkon,6/15,
"Warszawa, Białołęka, Głębocka",714000,51,2,wtórny,2022-06-29,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","ogródek, taras",parter/2,garaż/miejsce parkingowe
"Warszawa, Wola, Szlenkierów",450000,28,1,wtórny,2022-06-29,"lodówka, meble, piekarnik, pralka",,2/4,
"Warszawa, Białołęka, Głębocka",600000,51.4,2,wtórny,2022-06-01,nie,balkon,2/4,
"Warszawa, Białołęka, Oczary",1300000,118.5,4,wtórny,2022-06-01,nie,"balkon, ogródek",parter/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin, Pasłęcka",649000,55,2,wtórny,2022-07-01,meble,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Giuseppe Verdiego",579000,51.35,2,wtórny,2022-07-01,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,2/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Modlińska",599000,56.5,3,wtórny,2022-07-01,,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wola, Leonarda",710000,52,3,wtórny,2022-07-01,meble,balkon,2/4,
"Warszawa, Centrum",470000,39.3,2,wtórny,1980,,,&gt; 10/15,
"Warszawa, Białołęka, ul. Kazimierza Szałasa",,61.8,3,pierwotny,2024-02-28,plastikowe,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Wawer, Ogórkowa",650000,68.6,3,wtórny,2022-07-01,plastikowe,"ogródek, taras",parter/1,garaż/miejsce parkingowe
"Warszawa, Ursynów, Kabaty, ul. Romualda Mielczarskiego",985000,75.8,3,wtórny,1996,nie,taras,parter/3,
"Warszawa, Praga-Północ, Dąbrowszczaków",699000,55,2,wtórny,1954,"piwnica, pom. użytkowe",,4/6,
"Warszawa, Bielany, Gustawa Daniłowskiego",617000,56.3,3,wtórny,2022-03-05,plastikowe,balkon,10/10,
"Warszawa, Bielany, ul. Gąbińska",472500,35,2,wtórny,blok,"telewizja kablowa, internet",,2/4,
"Warszawa, Ochota, Jasielska",365000,26.5,1,wtórny,1971,tak,,5/10,
"Warszawa, Ursynów, Kabaty",1559000,93,4,wtórny,2000,tak,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Białołęka",375000,33.9,1,wtórny,2006,tak,balkon,2/4,
"Warszawa, Praga-Południe",629000,57.7,3,wtórny,1958,"teren zamknięty, domofon / wideofon",balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Franciszka Klimczaka",979000,71.54,3,wtórny,2007,nie,taras,parter/4,
"Warszawa, Praga-Południe, Szaserów 48",499000,34,1,wtórny,2005,tak,taras,1/3,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Grabowska",243000,20,1,wtórny,1960,nie,balkon,3/3,
"Warszawa, Ursynów, Wyczółki",829000,63.67,3,wtórny,2021,tak,balkon,2/3,garaż/miejsce parkingowe
"osiedle wilno, Warszawa, mazowieckie",580000,43.76,2,wtórny,2015,"teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Wawer, ul. Celulozy",,69.4,3,,,,ogródek,parter/1,
"Warszawa, Włochy, ul. Przedpole",,43.1,2,,,,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Ochota, ul. Tadeusza Joteyki",,134.29,5,,,,,4/5,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Bronisława Pietraszewicza",900000,72,3,wtórny,1992,nie,balkon,3/4,
"Warszawa, Wola, ul. Płocka",559000,42.7,2,wtórny,1974,"domofon / wideofon, monitoring / ochrona",balkon,9/10,
"Warszawa, Śródmieście, Świętojańska",822000,47,2,wtórny,2022-07-04,nie,,1/3,
"Warszawa, Bielany, Leopolda Staffa",500000,44.25,3,wtórny,2022-07-01,plastikowe,,1/10,
"Warszawa, Ursus, Posag 7 Panien",615000,63.27,4,pierwotny,2022-07-01,plastikowe,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Radziwie",1070000,72.32,3,wtórny,2009,tak,balkon,7/12,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Śródmieście Północne",1620000,103.9,3,wtórny,2001,tak,,6/16,
"Warszawa, Śródmieście",1300000,71.5,2,wtórny,1954,cegła,,2/3,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Nowolipki",689000,48.15,2,wtórny,1952,nie,balkon,3/4,
"Warszawa, Bemowo, ul. Mieczysława Wolfkego",699000,65,3,wtórny,1979,tak,balkon,9/10,
"Warszawa, Praga-Południe, Gocław, ul. Władysława Umińskiego",660000,57,3,wtórny,1982,tak,"balkon, ogródek",&gt; 10/15,
"Warszawa, Mokotów",330000,19.5,1,wtórny,blok,"telewizja kablowa, internet, telefon",,3/4,
"Warszawa, Włochy, Nowe Włochy, ul. ks. Juliana Chrościckiego",735000,47.52,2,wtórny,2017,tak,balkon,5/5,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Franciszka Klimczaka",1950000,107.86,4,wtórny,2007,tak,balkon,3/3,
"Warszawa, Mokotów",830000,68.9,2,wtórny,2005,tak,taras,3/11,garaż/miejsce parkingowe
"Warszawa, Śródmieście",485000,27,2,wtórny,1975,tak,balkon,7/15,
"Warszawa, Żoliborz, Sady Żoliborskie",1395000,77,3,wtórny,2014,tak,balkon,6/8,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Xawerego Dunikowskiego",1221450,81.43,4,pierwotny,2022,tak,balkon,6/10,garaż/miejsce parkingowe
"Warszawa, Wola, Deotymy",595000,44.23,2,wtórny,2022-04-26,plastikowe,,1/3,
"Warszawa, Bemowo",630000,67,3,wtórny,1980,tak,balkon,2,
"Warszawa, Bielany, Wrzeciono 49",569000,48.4,3,wtórny,1970,monitoring / ochrona,,parter/3,
"Warszawa, Wawer",665000,65.54,3,pierwotny,2022,cegła,ogródek,1/1,
"Warszawa, Bemowo, ul. Wrocławska",549000,37.36,2,pierwotny,2022-05-17,plastikowe,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Przeworska",699000,48.53,3,wtórny,2018,tak,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Batalionów Chłopskich",799000,63.24,3,wtórny,2016,tak,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Mokotów",500000,34,1,wtórny,blok,"telewizja kablowa, internet, telefon",balkon,3,
"Warszawa, Białołęka, Żerań, Krzyżówki",445000,34,1,wtórny,2014,tak,"ogródek, taras",parter/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Garwolińska 26a",529000,44,2,wtórny,1959,nie,balkon,1/4,
"Warszawa, Ursus, ul. Zagłoby",465000,48,3,wtórny,1970,nie,balkon,parter/10,
"Warszawa, Ursus, ul. Herbu Oksza",479839,48.95,2,pierwotny,2021,oddzielna kuchnia,balkon,3/8,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Lajosa Kossutha 6",465000,50.3,2,wtórny,1984,nie,balkon,3/3,
"Warszawa, Wola, Jana kazimierza 57",489000,30.58,1,wtórny,2014,tak,balkon,5/9,
"Warszawa, Bemowo, ul. Obrońców Tobruku 23, Osiedle Leśne",920000,62.49,2,wtórny,2021-11-01,drewniane,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Włochy, Stare Włochy, ul. Przednia",540000,37,2,wtórny,1930,nie,ogródek,parter/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Marcina Kasprzaka",387918,28.11,1,wtórny,2021,tak,balkon,5/12,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Szeligowska",498000,39.58,2,pierwotny,2021,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,59.15,3,pierwotny,2023,"telewizja kablowa, internet",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,46.9,1,pierwotny,2023,"telewizja kablowa, internet",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Konstruktorska",563000,35.19,2,wtórny,2021,tak,balkon,2/7,
"Warszawa, Ursynów, Filipiny Płaskowickiej",935000,76,3,wtórny,2022-07-01,plastikowe,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jana Kazimierza",1250000,68.76,4,wtórny,2016,tak,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Płochocińska",446000,65.36,3,pierwotny,2021,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Kłobucka",685000,45.79,2,wtórny,2016,tak,balkon,5/6,garaż/miejsce parkingowe
"Warszawa, Ursus, Zagłoby",499000,58,4,wtórny,1977,nie,balkon,4/4,
"Warszawa, Włochy",569000,37.35,2,wtórny,2017,"system alarmowy, monitoring / ochrona",,1/4,garaż/miejsce parkingowe
"Warszawa, Żoliborz",1300000,67,3,wtórny,2015,tak,"balkon, taras",3/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Płochocińska",371000,47.12,3,pierwotny,2021,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Płochocińska",375000,48.89,3,wtórny,2021,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Żoliborz",365000,27,1,wtórny,1969,tak,,10/10,
"Warszawa, Praga-Południe",560000,56,3,wtórny,2022-07-08,nie,balkon,4/4,
"Warszawa, Mokotów, Wyględów, Łagodna",1830000,101.64,3,wtórny,2006,tak,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Targówek",560000,46,2,wtórny,2022-08-08,plastikowe,balkon,1/4,
"Warszawa, Ursynów",375000,37.4,1,wtórny,2022-07-08,plastikowe,balkon,2/8,
"Warszawa, Bemowo",758000,60,3,wtórny,2022-07-08,plastikowe,,parter/5,garaż/miejsce parkingowe
"Warszawa, Targówek",565000,57,3,wtórny,1978,tak,balkon,10/10,
"Warszawa, Praga-Południe",790000,66,3,wtórny,2022-07-08,plastikowe,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Śródmieście",580000,36,2,wtórny,2022-07-08,plastikowe,balkon,5/9,
"Warszawa, Mokotów",1380000,71,3,wtórny,2022-07-08,tak,balkon,4/5,garaż/miejsce parkingowe
"Warszawa, Wilanów",1848000,99.4,3,wtórny,2022-10-08,drewniane,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Rembertów",1120000,122,2,wtórny,2022-07-08,plastikowe,balkon,4/5,garaż/miejsce parkingowe
"Warszawa, Wola",580000,50,3,wtórny,2022-07-08,plastikowe,balkon,5/10,
"Warszawa, Białołęka",500000,57,3,wtórny,2022-07-08,plastikowe,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Elbląska",570000,41.25,2,wtórny,2022-07-01,plastikowe,balkon,7/10,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Saska Kępa, Saska",1875000,78.15,3,wtórny,2018,,,3/4,
"Warszawa, Wola, Cypriana Kamila Norwida",944500,56.23,2,wtórny,2022,tak,taras,10/10,garaż/miejsce parkingowe
"Warszawa, Wola, Cypriana Kamila Norwida",1396000,112.6,5,wtórny,2022,tak,"balkon, taras",3/10,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Lubiniecka",678961,62.33,3,wtórny,2022,tak,,parter/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",619537,52.57,3,wtórny,2022,tak,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Wola, Obozowa",412500,37.5,1,wtórny,2022-07-01,nie,,parter/2,
"Warszawa, Żoliborz, ul. Anny German",1230000,69,3,wtórny,2021,tak,"balkon, taras",2/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Kazimierzowska",1040000,56,2,wtórny,1952,nie,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Herbu Oksza 17",440000,41.87,2,pierwotny,2023,tak,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Wola, Norwida 1",843350,56.23,2,wtórny,2022,tak,"balkon, taras",1/4,garaż/miejsce parkingowe
"Warszawa, Ochota, Szczęśliwicka",899999,49,2,wtórny,2018,"system alarmowy, monitoring / ochrona",balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Kaliny Jędrusik",990000,57.47,3,wtórny,2015,tak,,1/4,
"Warszawa, Bielany, Michała Oczapowskiego",465000,37.33,1,wtórny,1958,nie,balkon,3/3,
"Warszawa, Praga-Południe",629000,57.7,3,wtórny,1958,"teren zamknięty, domofon / wideofon",balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Wola",660000,66,2,wtórny,1952,"piwnica, oddzielna kuchnia, pom. użytkowe",ogródek,1/1,garaż/miejsce parkingowe
"Warszawa, Śródmieście, al. Aleja Jana Pawła II 26",546000,39,2,wtórny,1965,tak,,2/12,garaż/miejsce parkingowe
"Warszawa, Wilanów, Zawady",,60.96,3,pierwotny,2020,"telewizja kablowa, internet, telefon",balkon,,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Stanisława Konarskiego",,80.37,4,pierwotny,2022,tak,"balkon, taras",2/10,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Warzelnicza 7",,59.94,3,pierwotny,2023,tak,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Wojciecha Bogusławskiego",,52.63,2,pierwotny,2023,internet,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Mariana Hemara",,44.41,2,pierwotny,2022,domofon / wideofon,balkon,3,garaż/miejsce parkingowe
"Warszawa, Ursus",,40.62,2,pierwotny,2023,"internet, telefon",balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Posag 7 Panien",,64.01,3,pierwotny,2023,domofon / wideofon,balkon,4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Romana Palestera",799000,88.72,4,pierwotny,2022,tak,"balkon, taras",1/3,garaż/miejsce parkingowe
"Warszawa, Rembertów, ul. Księcia Witolda",,47.64,2,pierwotny,2022,nie,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tajemna 6a",611688,69.51,3,pierwotny,2023,tak,"balkon, ogródek",1/3,garaż/miejsce parkingowe
"Warszawa, Wawer, ul. Zabielska",1550000,135.59,4,pierwotny,2023,nie,"balkon, ogródek",,garaż/miejsce parkingowe
"Warszawa, Wawer, Falenica, ul. Ciepielowska",,53.7,3,pierwotny,2022,tak,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Wola",685000,55,3,wtórny,2003,,,10/11,
"Warszawa, Wola, ul. Jana Kazimierza",860000,50.58,2,wtórny,2016,tak,balkon,1/6,
"Warszawa, Bielany, Młociny",585000,48.13,3,wtórny,1968,nie,,parter/4,
"Warszawa, Wola, ul. Marcina Kasprzaka",300000,18,1,pierwotny,apartamentowiec,"telewizja kablowa, internet, telefon","balkon, taras",&gt; 10,garaż/miejsce parkingowe
"Warszawa, Włochy",799000,69.71,3,wtórny,2022-08-01,plastikowe,,1/2,garaż/miejsce parkingowe
"Warszawa, Żoliborz, ul. Władysława Broniewskiego",370000,30.5,1,wtórny,2022-06-20,"telewizja kablowa, internet",,parter/4,
"Warszawa, Ursus, ul. Posag 7 Panien",724500,63,3,wtórny,2022-06-20,plastikowe,,parter/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Nicejska",561900,56.2,3,wtórny,1976,tak,balkon,&gt; 10/12,garaż/miejsce parkingowe
"Warszawa, Śródmieście, al. Solidarności",644000,38.24,2,wtórny,1961,monitoring / ochrona,,4/6,
"Warszawa, Targówek, Gościeradowska",580000,45.6,2,wtórny,blok,wielka płyta,,1/4,
"Warszawa, Ursynów, Belgradzka",665000,45,2,wtórny,2000,monitoring / ochrona,,3/10,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Ludwika Kickiego",347000,25.3,1,wtórny,1965,monitoring / ochrona,,parter/4,
"Warszawa, Śródmieście, Chmielna",1049000,75,3,wtórny,1969,monitoring / ochrona,,6/10,
"Warszawa, Żoliborz, Przasnyska",599000,32.5,2,wtórny,2016,monitoring / ochrona,,1/4,
"Warszawa, Żoliborz, Rafała Krajewskiego",599000,34.5,2,wtórny,1931,,,2/4,
"Warszawa, Żoliborz, Gwiaździsta",1599000,68,3,wtórny,2005,monitoring / ochrona,,3/7,
"Warszawa, Praga-Północ, Szmulowizna, al. Tysiąclecia",660000,60,3,wtórny,1970,monitoring / ochrona,,9/10,
"Warszawa, Ochota, ul. Karola Dickensa",440000,36,2,wtórny,blok,"domofon / wideofon, monitoring / ochrona",,4/4,
"Warszawa, Ursus, ul. Herbu Oksza 17",440000,41.87,2,pierwotny,2023,tak,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Skarbka z Gór",598000,50,2,wtórny,2008,nie,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Szaserów",560000,56,3,wtórny,1964,,,4/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Szumiących Traw",628000,54,2,wtórny,2002,monitoring / ochrona,,1/2,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Powiśle, Przemysłowa",999000,55.6,2,wtórny,1900,cegła,,2/3,
"Warszawa, Praga-Południe, Grochów, Boremlowska",525000,43,2,wtórny,2006,monitoring / ochrona,,2/2,
"Warszawa, Żoliborz, Władysława Broniewskiego",589000,42,2,wtórny,1972,,,9/10,
"Warszawa, Żoliborz, Włościańska",590000,42.5,2,wtórny,blok,,,9,
"Warszawa, Śródmieście, Grzybowska",799000,48.7,3,wtórny,blok,,,7/15,
"Warszawa, Praga-Południe, Grochów, Ostrobramska",600000,48,2,wtórny,1971,wielka płyta,,10/10,garaż/miejsce parkingowe
"Warszawa, Wola, Srebrna",590000,39.17,2,wtórny,1962,oddzielna kuchnia,,4/11,
"Warszawa, Włochy, Szybka",453925,36.22,2,pierwotny,2022,,,parter/6,garaż/miejsce parkingowe
"Warszawa, Ursus, Dzieci Warszawy",490000,46,3,wtórny,1970,"piwnica, oddzielna kuchnia, pom. użytkowe",,1/4,
"Warszawa, Bemowo, Górczewska",649000,51,2,wtórny,2004,monitoring / ochrona,,parter/6,garaż/miejsce parkingowe
"Warszawa, Wola, Stanisława Worcella",1069999,65.8,3,wtórny,blok,,,1/8,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Powiśle, Solec",579000,36,2,wtórny,1978,,,5/9,garaż/miejsce parkingowe
"Warszawa, Targówek, Aleksandra Gajkowicza",674900,55,3,wtórny,blok,,balkon,6,
"Warszawa, Ursus, Herbu Oksza",465000,40.74,2,wtórny,2022,monitoring / ochrona,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Wola",509000,32.5,1,wtórny,2022-07-31,tak,ogródek,parter/11,
"Warszawa, Targówek, Płosa",394000,24,1,wtórny,2022-07-31,plastikowe,balkon,2/4,
"Warszawa, Targówek, Bródno, Ludwika Kondratowicza",499000,41,1,wtórny,2002,tak,balkon,10/16,garaż/miejsce parkingowe
"Warszawa, Targówek, Elsnerów, Wierna",593400,46,2,wtórny,2022-07-30,plastikowe,"balkon, ogródek",parter/3,garaż/miejsce parkingowe
"Warszawa, Targówek, Elsnerów, Pohulanka",699000,52,3,wtórny,2022-07-30,plastikowe,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Wola",949000,82,4,wtórny,1993,nie,balkon,3/4,
"Warszawa, Bemowo, Jelonki, Górczewska",540000,49,2,wtórny,2001,monitoring / ochrona,balkon,5/8,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Kaliny Jędrusik",960000,49.2,2,wtórny,2016,monitoring / ochrona,,5/5,garaż/miejsce parkingowe
"Warszawa, Białołęka, Leona Berensona",327387,37.04,2,pierwotny,2022,"telewizja kablowa, internet",balkon,1/2,
"Warszawa, Białołęka, Leona Berensona",427465,51.06,3,pierwotny,2022,"telewizja kablowa, internet",balkon,2/2,
"Warszawa, Wola, Symboliczna",940000,59.6,3,wtórny,2015,tak,balkon,6/6,
"Warszawa, Mokotów, Żwirki i Wigury",289000,18,1,wtórny,1962,,balkon,1/5,
"Warszawa, Ursynów, ul. Bronisława Pietraszewicza ""Lota""",970000,84.1,4,wtórny,2000,domofon / wideofon,balkon,parter/3,
"Warszawa, Praga-Południe, Mińska",376821,25.29,1,wtórny,2022-09-30,"teren zamknięty, domofon / wideofon",,4/4,
"Warszawa, Praga-Południe, Mińska",884358,55.62,3,wtórny,2022-09-30,"teren zamknięty, domofon / wideofon",,1/4,
"Warszawa, Wola",915000,46,2,wtórny,2019,"system alarmowy, monitoring / ochrona",,5/13,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Niska",565000,37.8,2,wtórny,1964,,balkon,10/10,
"Warszawa, Wola, Grzybowska",689000,48,3,wtórny,1984,"system alarmowy, monitoring / ochrona",,9/15,garaż/miejsce parkingowe
"Warszawa, Białołęka, Skarbka z Gór",580000,50.3,3,wtórny,2011,monitoring / ochrona,taras,parter/2,garaż/miejsce parkingowe
"Warszawa, Włochy, Przedpole",699000,50,3,wtórny,2019,monitoring / ochrona,,parter/4,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Łopuszańska",420000,32.6,2,wtórny,2022,tak,balkon,1/5,garaż/miejsce parkingowe
"Warszawa, Wola, Muranów, ul. Mordechaja Anielewicza",539000,45.5,3,wtórny,1970,"telewizja kablowa, internet, telefon",balkon,2/9,
"Warszawa, Wola, Odolany",635000,37.4,2,wtórny,2014,tak,"ogródek, taras",parter/6,garaż/miejsce parkingowe
"Warszawa, Bemowo, Wrocławska",420000,35.5,2,wtórny,blok,meble,balkon,&gt; 10/12,garaż/miejsce parkingowe
"Warszawa, Wola, Jana Kazimierza",725000,48.3,2,wtórny,2013,meble,balkon,6/6,garaż/miejsce parkingowe
"Warszawa, Ochota, Zadumana",859000,69.7,3,wtórny,2006,,taras,1/5,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Inflancka",660000,46.8,2,wtórny,1978,monitoring / ochrona,,2/11,
"Warszawa, Praga-Południe, Gocław, pl. Tadeusza Kotarbińskiego",512500,59.5,3,wtórny,1989,monitoring / ochrona,,3/9,
"Warszawa, Śródmieście, Aleja Armii Ludowej",799000,46.39,3,wtórny,1950,monitoring / ochrona,,1/7,
"Warszawa, Bemowo, Szeligowska 32",489000,34,2,wtórny,2016,"system alarmowy, monitoring / ochrona",balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Śródmieście",1173000,68.5,3,wtórny,nie,,,3/3,
"Warszawa, Wesoła, Stara Miłosna",655000,69,3,wtórny,2001,,balkon,2/3,
"Warszawa, Śródmieście, Nowogrodzka",625000,45,2,wtórny,2022-06-29,tak,balkon,1/7,
"Warszawa, Białołęka, Nowodwory, ul. Pasłęcka",599000,71,3,wtórny,2007,nie,balkon,2/4,
"Warszawa, Białołęka, ul. Erazma z Zakroczymia",519000,53,2,wtórny,1994,tak,balkon,7/8,
"Warszawa, Mokotów, Służew, Wałbrzyska",1060000,92,5,wtórny,1976,,balkon,4/10,
