Address,Price,Space,Rooms,Market,Year,Evelevator,Balcony,Level,Parking place
"Warszawa, Ursynów, ul. Mariana Sengera",1670000,172.2,5,wtórny,2021-11-03,plastikowe,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Bobrowiecka",1490000,82,4,wtórny,2008,tak,taras,parter/6,garaż/miejsce parkingowe
"Warszawa, Wilanów",736000,44.38,2,wtórny,nie,,taras,,
"Warszawa, Wilanów",634000,41.38,2,wtórny,apartamentowiec,,,1,
"Warszawa, Białołęka, Marmurowa",587000,79.08,3,pierwotny,nie,,,parter/3,
"Warszawa, Śródmieście, Stare Miasto",2200000,88,4,wtórny,2022-07-15,nie,ogródek,1/3,
"Warszawa, Ursynów, rtm. Witolda Pileckiego",29396385,16.95,1,pierwotny,2022-10-01,tak,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Ursynów, Zięby",1399000,137,4,pierwotny,2019,"system alarmowy, monitoring / ochrona",,4/4,garaż/miejsce parkingowe
"Warszawa, Żoliborz",649450,64,4,wtórny,1967,,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Żoliborz",649450,64,3,wtórny,1967,,,4/4,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Stanisława Dygata",885000,45,2,wtórny,2017,tak,balkon,4/5,garaż/miejsce parkingowe
"Warszawa, Rembertów, Nowy Rembertów",720000,73.3,4,wtórny,1995,,,4/4,
"Warszawa, Żoliborz",1695000,90.5,3,wtórny,2012,,balkon,3/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",599000,58,3,wtórny,1970,tak,balkon,2/6,
"Warszawa, Żoliborz",1143000,50.19,2,wtórny,2018,"telewizja kablowa, internet",,3/5,garaż/miejsce parkingowe
"Warszawa, Rembertów",698000,154,8,wtórny,kamienica,,ogródek,1/2,garaż/miejsce parkingowe
"Warszawa, Wawer, Sadul",770000,69,3,pierwotny,2022,cegła,"balkon, ogródek",1/2,
"Warszawa, Bemowo",700000,64.8,3,wtórny,1990,"telewizja kablowa, internet",balkon,parter/10,
"Warszawa, Białołęka, Głębocka",920000,126,4,wtórny,2022-09-01,drewniane,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Wolfganga Amadeusza Mozarta",679000,58,3,wtórny,2022-04-20,,balkon,3/10,
"Warszawa, Śródmieście",1756000,91,4,wtórny,1928,internet,taras,parter/6,
"Warszawa, Praga-Północ, Grodzieńska",385671,27,1,pierwotny,2022,"piwnica, pom. użytkowe",,2/4,
"Warszawa, Śródmieście, Śródmieście Południowe",705000,38.5,2,wtórny,1936,nie,balkon,1,
"Warszawa, Śródmieście, Powiśle",3500000,117,5,wtórny,2011,,,1/6,
"Warszawa, Mokotów",4299000,286,5,wtórny,2000,,,&gt; 10/17,
"Warszawa, Białołęka, Marywilska",625000,57,3,wtórny,2012,silikat,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Praga-Południe",899000,50,2,wtórny,apartamentowiec,meble,,parter,
"Warszawa, Mokotów",8500000,315,5,wtórny,2010,"telewizja kablowa, internet, telefon","ogródek, taras",7/8,
"Warszawa, Ursus",810000,100,3,wtórny,nie,,,,
"Warszawa, Wilanów, Nadwilanówka",762000,63.6,3,wtórny,blok,,balkon,8/9,
"Warszawa, Śródmieście, ul. Grzybowska",1999690,116.6,4,wtórny,2002,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,4/11,garaż/miejsce parkingowe
"Warszawa, Ursynów",1400000,123,5,wtórny,2006,,,1/8,
"Warszawa, Ursynów",829900,59,3,wtórny,2013,tak,balkon,1/10,
"Warszawa, Bemowo, ul. Szeligowska",945000,70.77,3,wtórny,2017,tak,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, ul. Józefa Szanajcy",600000,36.54,2,wtórny,blok,,,2/4,
"Warszawa, Białołęka",352000,32.04,1,wtórny,2018,tak,balkon,parter/2,
"Warszawa, Praga-Południe, Grochowska",766000,63.75,3,wtórny,2021,monitoring / ochrona,balkon,1/5,
"Warszawa, Praga-Południe, Grochowska",750000,57.5,3,wtórny,2021,monitoring / ochrona,balkon,2/5,
"Warszawa, Wawer, VIII Poprzeczna",719000,44.5,2,wtórny,2016,tak,ogródek,parter/4,
"Warszawa, Rembertów",650000,41.3,2,wtórny,1937,"drzwi / okna antywłamaniowe, domofon / wideofon",balkon,,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, al. Tysiąclecia",461000,48,3,wtórny,1970,"telewizja kablowa, internet",balkon,7/10,
"Warszawa, Bielany, Zbigniewa Romaszewskiego",1690000,93,4,wtórny,2022-03-01,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",taras,&gt; 10/11,garaż/miejsce parkingowe
"Warszawa, Targówek, Uroczysko",950000,91,4,wtórny,blok,piwnica,balkon,parter/3,
"Warszawa, Wilanów, al. Rzeczypospolitej",649000,41.42,2,wtórny,2017,tak,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Służew",1190000,92,5,wtórny,2021-12-14,plastikowe,balkon,4/10,
"Warszawa, Mokotów, Górny Mokotów",630000,53,3,wtórny,1971,tak,balkon,9/10,
"Warszawa, Ursus, Henryka Opieńskiego",1050000,156.77,5,wtórny,1936,meble,"balkon, ogródek",parter/1,garaż/miejsce parkingowe
"Warszawa, Ursus, Henryka Opieńskiego",999000,157.14,4,wtórny,1936,nie,"balkon, ogródek",1/1,garaż/miejsce parkingowe
"Warszawa, Wola",398000,29,1,wtórny,1956,tak,,4/5,
"Warszawa, Białołęka",559000,53.8,3,wtórny,1998,cegła,,4/4,
"Warszawa, Praga-Północ, Konopacka",539000,37.42,1,wtórny,1954,"system alarmowy, monitoring / ochrona",,6/6,
"Warszawa, Mokotów",629000,46,3,wtórny,2022-07-08,plastikowe,,10/10,
"Warszawa, Mokotów, Czerniaków",800000,55.09,3,wtórny,2022,nie,balkon,2/9,garaż/miejsce parkingowe
"Warszawa, Wola, Muranów, Zygmunta Słomińskiego",1753000,161.7,4,wtórny,2000,"system alarmowy, monitoring / ochrona",,&gt; 10/16,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Gocław, ul. Władysława Umińskiego",690000,44,2,wtórny,1983,tak,balkon,&gt; 10/15,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Kaliny Jędrusik",1580000,75,4,wtórny,2017,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Włochy",1154657,97.03,3,pierwotny,2022,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",taras,1/2,garaż/miejsce parkingowe
"Warszawa, Mokotów, Domaniewska 47",,79.44,4,,,,balkon,2/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Domaniewska 47",,92.72,4,,,,"taras, balkon",1/8,garaż/miejsce parkingowe
"Warszawa, Rembertów",497000,59,2,wtórny,1940,internet,,1/1,
"Warszawa, Mokotów, Mariana Zdziechowskiego",1143000,62.11,3,pierwotny,nie,,,4/7,
"Warszawa, Ursynów, Wilczy Dół",1846600,124.86,4,pierwotny,nie,,,1/4,
"Warszawa, Ochota, Rakowiec",890000,72,3,wtórny,1965,piwnica,balkon,2/3,
"Warszawa, Praga-Północ, Skoczylasa",530000,42,2,wtórny,1958,oddzielna kuchnia,,2/4,
"Warszawa, Praga-Południe, Gocław, Manteuffla",555000,68.8,3,wtórny,1986,oddzielna kuchnia,balkon,8/9,
"Warszawa, Praga-Południe, Grochów, Igańska",769000,62.5,3,wtórny,1980,oddzielna kuchnia,balkon,10/10,
"Warszawa, Praga-Południe, Gocławek, Łukowska",480000,48,2,wtórny,1978,"oddzielna kuchnia, pom. użytkowe",balkon,8/12,
"Warszawa, Praga-Południe, Grochów, Nizinna",708040,57.1,2,wtórny,2003,"telewizja kablowa, internet, telefon","ogródek, taras",parter/5,
"Warszawa, Bemowo, Księcia Bolesława",669000,47.96,2,wtórny,2022-11-10,tak,balkon,1/4,
"Warszawa, Białołęka",630000,66.01,3,wtórny,2012,tak,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Targówek, ul. Zamkowa",,60.12,3,,,,,3/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, Wyczółki",575000,43.52,2,wtórny,2021,tak,balkon,4/4,
"Warszawa, Włochy, al. Aleja Dwudziestolatków",364000,28,1,wtórny,1974,nie,,parter/4,
"Warszawa, Wilanów, ul. Franciszka Klimczaka",979000,71.54,3,wtórny,2007,nie,taras,parter/4,
"Warszawa, Wola, ul. Ludwiki",,79.11,4,,,,,6/8,garaż/miejsce parkingowe
"Warszawa, Mokotów, Bokserska",,91.05,4,,,,balkon,3/6,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Stare Miasto, ul. Podwale",1300000,78.9,3,wtórny,1954,nie,,3/3,
"Warszawa, Białołęka, Grodzisk, Głębocka",1095000,126,4,wtórny,2005,monitoring / ochrona,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Boryszewska",690000,59.8,3,wtórny,1964,nie,balkon,3/4,
"Warszawa, Praga-Południe, Stanisława Rogalskiego",500000,50,3,wtórny,1982,tak,,1/10,
"Warszawa, Ursus, Kazimierza Gierdziejewskiego",930000,74.36,3,wtórny,2023,tak,taras,7/7,garaż/miejsce parkingowe
"Warszawa, Bemowo",913100,74.58,3,pierwotny,nie,,taras,1/5,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Świętokrzyska",510000,30.96,2,wtórny,2022-05-31,,,1/7,
"Warszawa, Białołęka, Lewandów",460000,44,2,wtórny,2012,nie,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Mokotów, Jana III Sobieskiego",2216500,142.9,4,wtórny,2000,tak,taras,3/11,garaż/miejsce parkingowe
"Warszawa, Bielany, Renesansowa",549000,46,2,wtórny,1980,tak,balkon,5/6,
"Warszawa, Ursynów, ul. Koński Jar",820000,67.5,4,wtórny,1977,tak,ogródek,parter/4,
"Warszawa, Targówek, Ludwika Kondratowicza",530000,53.7,3,wtórny,1980,oddzielna kuchnia,,10/10,
"Warszawa, Praga-Południe, Grochowska",560000,50.44,2,wtórny,2022-04-04,plastikowe,,4/4,garaż/miejsce parkingowe
"Warszawa, Targówek, Krasnobrodzka",515000,60.02,3,wtórny,1978,monitoring / ochrona,,6/10,
"Warszawa, Praga-Południe, Ostrobramska",649000,59,3,wtórny,1968,monitoring / ochrona,,1/4,
"Warszawa, Mokotów, al. gen. Władysława Sikorskiego",1790000,122.68,6,wtórny,2014,monitoring / ochrona,,6/6,garaż/miejsce parkingowe
"Warszawa, Ursynów, rtm. Witolda Pileckiego",430000,36,1,wtórny,2001,monitoring / ochrona,,3/6,
"Warszawa, Mokotów, Mariana Zdziechowskiego",1208289,62.28,3,pierwotny,2022,tak,balkon,8/11,garaż/miejsce parkingowe
"Warszawa, Mokotów",1890000,125,3,wtórny,2009,"system alarmowy, monitoring / ochrona",balkon,7/9,garaż/miejsce parkingowe
"Warszawa, Wola",497000,26,1,pierwotny,nie,,balkon,1/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, Okrętowa",650000,52.7,2,wtórny,blok,,,2,
"Warszawa, Praga-Północ, Władysława Skoczylasa",530000,41.83,2,wtórny,1958,oddzielna kuchnia,,2/5,
"Warszawa, Żoliborz, Rafała Krajewskiego",850000,54.82,3,wtórny,2022-05-01,plastikowe,balkon,4/5,
"Warszawa, Ochota, Szczęśliwice",1390000,70.5,3,pierwotny,2022,,,parter/2,
"Warszawa, Ochota, Częstochowska",840000,52.31,2,wtórny,1951,nie,balkon,1/3,
"Warszawa, Białołęka, Geodezyjna",786300,58.28,2,wtórny,2009,tak,taras,2/4,garaż/miejsce parkingowe
"Warszawa, Targówek, Łabiszyńska",430000,37.76,2,wtórny,1980,domofon / wideofon,balkon,6/10,
"Warszawa, Ochota",680000,46.59,2,wtórny,1955,tak,,1/6,
"Warszawa, Praga-Północ, ul. Stefana Okrzei",686000,37.05,2,wtórny,2021,tak,taras,1/8,
"Warszawa, Praga-Północ, ul. Stefana Okrzei",691000,37.35,2,wtórny,2021,tak,balkon,1/8,
"Warszawa, Mokotów, ul. Jana Sebastiana Bacha",730000,59.8,3,wtórny,2022-07-31,tak,balkon,2/11,
"Warszawa, Ochota, ul. Franciszka Hynka",620000,42.8,3,wtórny,2022-04-19,nie,balkon,4/4,
"Warszawa, Bielany, Gwiaździsta",1650000,68,3,wtórny,2000,monitoring / ochrona,,3/7,garaż/miejsce parkingowe
"Warszawa, Wola, Prymasa Tysiąclecia",398000,29,1,wtórny,1957,domofon / wideofon,,4/5,
"Warszawa, Wilanów, al. Aleja Rzeczypospolitej",920000,61,2,wtórny,blok,"telewizja kablowa, internet",balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wola",645000,45.24,2,pierwotny,2022,tak,balkon,1/8,garaż/miejsce parkingowe
"Warszawa, Wawer, ul. Mydlarska",655500,69,3,pierwotny,nie,,,1/3,
"Warszawa, Praga-Południe, Saska Kępa, al. Stanów Zjednoczonych",648000,47.57,2,wtórny,1965,tak,,2/10,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Bobrowiecka",1349000,92.63,3,wtórny,2008,tak,balkon,6/8,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Aleja Jana Pawła II",477000,37,2,wtórny,1970,"lodówka, piekarnik, kuchenka, pralka",,parter/7,
"Warszawa, Targówek, Targówek Mieszkaniowy",550000,47,2,wtórny,plastikowe,,,1/2,
"Warszawa, Białołęka, ul. Gioacchino Rossiniego",,65.69,4,,,,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,50.59,2,,,,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,60.1,2,,,,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.76,2,,,,balkon,6/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,50.59,2,,,,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,60.1,2,,,,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,50.55,2,,,,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.76,2,,,,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,60.1,2,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.75,2,,,,balkon,5/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,50.59,2,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.76,2,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.75,2,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,50.55,2,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.76,2,,,,balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.82,2,,,,balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.76,2,,,,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,60.1,2,,,,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.75,2,,,,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,50.55,2,,,,balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,60.1,2,,,,balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,50.55,2,,,,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.71,2,,,,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,60.1,2,,,,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,50.43,2,,,,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Marii Rodziewiczówny",,49.64,2,,,,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Gioacchino Rossiniego",,55.29,3,,,,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Bielany",1090000,68,3,wtórny,2002,"telewizja kablowa, internet",balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Ochota",966600,54,2,wtórny,2011,tak,balkon,6/9,
"Warszawa, Śródmieście",1000000,43.79,1,pierwotny,2019,cegła,,1/8,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Witolin, ul. Ostrobramska",,32.27,1,,,,,3/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Witolin, ul. Ostrobramska",,40.45,1,,,,,2/6,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Stanisława Lencewicza",496000,46,2,wtórny,1983,tak,balkon,6/7,
"Warszawa, Ursynów",365000,30.9,2,wtórny,1980,tak,,7/11,
"Warszawa, Wola, Odolany",635000,37.4,2,wtórny,2014,tak,"ogródek, taras",parter/6,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, ul. Władysława Skoczylasa",530000,42,2,wtórny,1958,nie,,2/4,
"Warszawa, Białołęka, Małych Dębów",451012,48.34,3,pierwotny,2022-04-01,,,2/2,
"Warszawa, Białołęka, Małych Dębów",410609,44.68,2,pierwotny,2022-08-31,nie,,1/2,garaż/miejsce parkingowe
"Warszawa, Bielany",585000,55,3,wtórny,1978,tak,balkon,4/15,
"Warszawa, Śródmieście, Pańska",620000,38,2,wtórny,2022-03-11,plastikowe,balkon,2/12,
"Warszawa, Wola",1380000,77.9,3,wtórny,2008,tak,balkon,&gt; 10/17,garaż/miejsce parkingowe
"Warszawa, Bielany",720000,67,4,wtórny,2000,"telewizja kablowa, internet",balkon,parter/6,
"Warszawa, Praga-Południe, ul. Majdańska",657000,50.7,2,wtórny,1980,tak,balkon,10/12,
"Warszawa, Bemowo, ul. Babimojska",,38.52,2,,,,balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Białołęka",725000,77.8,3,wtórny,2003,nie,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Targówek",570000,46.6,2,wtórny,2012,"telewizja kablowa, internet",balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, Natolin",528900,46.7,3,wtórny,1984,"telewizja kablowa, internet",balkon,parter/10,garaż/miejsce parkingowe
"Warszawa, Targówek",910000,87.9,4,wtórny,1982,nie,,2/2,
"Warszawa, Rembertów",499000,49,2,wtórny,1960,nie,,1/2,
"Warszawa, Ochota",514000,46,2,wtórny,1970,tak,balkon,3/14,
"Warszawa, Wola, Muranów",430000,26.4,1,wtórny,2022-05-31,plastikowe,,7/9,
"Warszawa, Białołęka",520000,64,2,wtórny,1996,nie,"balkon, ogródek",parter/3,
"Warszawa, Bielany",660000,61.7,3,wtórny,blok,"telewizja kablowa, internet",,6/10,
"Warszawa, Białołęka",629000,69.5,3,wtórny,2000,nie,balkon,2/3,
"Warszawa, Ursynów",1200000,130,4,wtórny,2015,"telewizja kablowa, internet","balkon, ogródek",1/2,
"Warszawa, Żoliborz",790000,65,4,wtórny,blok,meble,balkon,1/4,
"Warszawa, Żoliborz",930000,75,3,wtórny,1965,nie,,parter/4,
"Warszawa, Białołęka",649000,55.5,2,wtórny,2010,"telewizja kablowa, internet",,5/6,garaż/miejsce parkingowe
"Warszawa, Białołęka",649000,55.5,2,wtórny,2010,"telewizja kablowa, internet",,5/6,garaż/miejsce parkingowe
"Warszawa, Wola",1180000,74,3,wtórny,1968,tak,balkon,1/10,
"Warszawa, Praga-Południe",668000,60.8,3,wtórny,1977,tak,,6/10,
"Warszawa, Białołęka",550000,55,2,wtórny,2005,meble,balkon,1/3,
"Warszawa, Białołęka",520000,52.6,2,wtórny,1993,tak,ogródek,parter/8,
"Warszawa, Bemowo",495000,34.53,1,wtórny,2009,tak,balkon,5/14,
"Warszawa, Białołęka",490000,57,3,pierwotny,2021,nie,balkon,1/2,garaż/miejsce parkingowe
"Warszawa, Praga-Północ",499000,46,3,wtórny,1974,nie,,2/4,
"Warszawa, Praga-Południe, Gocławek, Kokoryczki",699000,47,2,wtórny,2021-12-10,"system alarmowy, domofon / wideofon","balkon, taras",9/9,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Górczewska 200",617000,40.81,2,wtórny,2009,tak,balkon,4/14,
"Warszawa, Mokotów, Mariana Zdziechowskiego",703000,35.68,2,pierwotny,2023-09-30,plastikowe,ogródek,parter/7,
"Warszawa, Żoliborz, Gwiaździsta",1600000,68,3,wtórny,2001,tak,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Włochy",917700,79.8,2,pierwotny,2022,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",taras,parter/2,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Józefa Sowińskiego",840000,58.23,3,pierwotny,2022,"domofon / wideofon, monitoring / ochrona",balkon,7/11,garaż/miejsce parkingowe
"Warszawa, Białołęka, Żeglugi Wiślanej",449000,39,2,wtórny,2013,nie,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Górny Mokotów, ul. Wielicka",1445000,89,3,wtórny,2000,tak,balkon,7/8,garaż/miejsce parkingowe
"Warszawa, Włochy",1229151,103.29,3,pierwotny,2022,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",taras,1,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Grochowska",649000,43.5,3,wtórny,2021,monitoring / ochrona,"ogródek, taras",1/5,
"Warszawa, Śródmieście, 3 Maja",2300000,124,4,wtórny,1931,"domofon / wideofon, monitoring / ochrona",balkon,3/6,
"Warszawa, Praga-Północ, Jagiellońska",1499000,67.13,3,wtórny,1937,tak,,3/5,
"Warszawa, Bielany, Hansa Christiana Andersena",490000,43,2,wtórny,1971,tak,balkon,8/10,garaż/miejsce parkingowe
"Warszawa, Wola, Rabsztyńska",619000,55,2,wtórny,2022-04-15,plastikowe,,2/3,
"Warszawa, Białołęka, ul. Odkryta 50",,54.67,3,pierwotny,2023,"telewizja kablowa, internet",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Odkryta 50",,78.98,4,pierwotny,2023,"telewizja kablowa, internet",balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Bielany, Starej Baśni",599000,48,3,wtórny,1972,nie,balkon,4/4,
"Warszawa, Białołęka",369000,39.3,2,wtórny,2000,tak,,10/10,
"Warszawa, Praga-Południe, Mlądzka",775000,61.67,3,pierwotny,2023,tak,,2/2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Witolin, ul. Ostrobramska",,31.3,1,,,,,1/6,garaż/miejsce parkingowe
"Warszawa, Białołęka",525000,46.9,2,wtórny,2000,tak,balkon,parter/4,
"Warszawa, Praga-Południe, Korytnicka",529000,49.44,2,wtórny,1963,nie,balkon,2/4,
"Warszawa, Bielany, Jana Kasprowicza",550000,35.26,2,wtórny,1978,nie,,4/4,
"Warszawa, Śródmieście, Marszałkowska",885000,57,2,wtórny,2022-03-25,plastikowe,balkon,4/8,
"Warszawa, Ursynów, Wilczy Dół",2308700,116.92,4,pierwotny,apartamentowiec,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin, Aleksandra Kamińskiego",550000,47,2,wtórny,2018,tak,ogródek,parter/5,
"Warszawa, Wilanów, ul. Trójpolowa",962145,71.27,3,,,,ogródek,parter/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Ostródzka 118",,45.9,2,,,,ogródek,parter/2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,53.49,3,,,,balkon,8/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,65.39,3,,,,,9/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,49.17,2,,,,,6/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,65.39,3,,,,balkon,8/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,53.48,3,,,,,9/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,60.49,3,,,,balkon,6/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,60.49,3,,,,balkon,5/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,65.26,3,,,,balkon,5/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,65.31,3,,,,,6/9,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Bliska",,49.17,2,,,,,8/9,garaż/miejsce parkingowe
"Warszawa, Mokotów, Ksawerów, Al. Wilanowska",730000,48.7,2,wtórny,2005,"telewizja kablowa, internet, telefon",balkon,5/8,garaż/miejsce parkingowe
"Warszawa, Białołęka, Ostródzka 118",,38.92,2,,,,ogródek,parter/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, Ostródzka 118",,38.92,2,,,,ogródek,parter/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Gioacchino Rossiniego",,56.46,3,,,,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Gioacchino Rossiniego",,56.63,3,,,,balkon,2/2,garaż/miejsce parkingowe
